thread,1,0.030340,0.000340
thread,1,0.030274,0.000274
thread,1,0.030337,0.000337
thread,1,0.030495,0.000495
thread,1,0.030483,0.000483
thread,1,0.030408,0.000408
thread,1,0.030529,0.000529
thread,1,0.030336,0.000336
thread,1,0.030479,0.000479
thread,1,0.030430,0.000430
thread,1,0.030276,0.000276
thread,1,0.030245,0.000245
thread,1,0.030454,0.000454
thread,1,0.030260,0.000260
thread,1,0.030757,0.000757
thread,1,0.030323,0.000323
thread,1,0.030463,0.000463
thread,1,0.030332,0.000332
thread,1,0.030308,0.000308
thread,1,0.030508,0.000508
thread,1,0.030377,0.000377
thread,1,0.030502,0.000502
thread,1,0.030567,0.000567
thread,1,0.030452,0.000452
thread,1,0.030476,0.000476
thread,1,0.030615,0.000615
thread,1,0.030475,0.000475
thread,1,0.030531,0.000531
thread,1,0.030538,0.000538
thread,1,0.030288,0.000288
thread,1,0.030283,0.000283
thread,1,0.030331,0.000331
thread,1,0.030407,0.000407
thread,1,0.030359,0.000359
thread,1,0.030276,0.000276
thread,1,0.030188,0.000188
thread,1,0.030506,0.000506
thread,1,0.030370,0.000370
thread,1,0.030522,0.000522
thread,1,0.030316,0.000316
thread,1,0.030268,0.000268
thread,1,0.030436,0.000436
thread,1,0.030545,0.000545
thread,1,0.030315,0.000315
thread,1,0.030308,0.000308
thread,1,0.030454,0.000454
thread,1,0.030341,0.000341
thread,1,0.030289,0.000289
thread,1,0.030478,0.000478
thread,1,0.030290,0.000290
thread,1,0.030527,0.000527
thread,1,0.030353,0.000353
thread,1,0.030378,0.000378
thread,1,0.030428,0.000428
thread,1,0.030498,0.000498
thread,1,0.030541,0.000541
thread,1,0.030534,0.000534
thread,1,0.030321,0.000321
thread,1,0.030317,0.000317
thread,1,0.030394,0.000394
thread,1,0.030562,0.000562
thread,1,0.030333,0.000333
thread,1,0.030336,0.000336
thread,1,0.030356,0.000356
thread,1,0.030386,0.000386
thread,1,0.030173,0.000173
thread,1,0.030422,0.000422
thread,1,0.030373,0.000373
thread,1,0.030338,0.000338
thread,1,0.030480,0.000480
thread,1,0.030473,0.000473
thread,1,0.030561,0.000561
thread,1,0.030415,0.000415
thread,1,0.030217,0.000217
thread,1,0.030404,0.000404
thread,1,0.030313,0.000313
thread,1,0.030587,0.000587
thread,1,0.030343,0.000343
thread,1,0.030333,0.000333
thread,1,0.030373,0.000373
thread,1,0.030414,0.000414
thread,1,0.030347,0.000347
thread,1,0.030291,0.000291
thread,1,0.030501,0.000501
thread,1,0.030343,0.000343
thread,1,0.030571,0.000571
thread,1,0.030570,0.000570
thread,1,0.030326,0.000326
thread,1,0.030656,0.000656
thread,1,0.030420,0.000420
thread,1,0.030348,0.000348
thread,1,0.030528,0.000528
thread,1,0.030592,0.000592
thread,1,0.030623,0.000623
thread,1,0.030412,0.000412
thread,1,0.030541,0.000541
thread,1,0.030441,0.000441
thread,1,0.030186,0.000186
thread,1,0.030187,0.000187
thread,1,0.030450,0.000450
thread,1,0.030350,0.000350
thread,1,0.030375,0.000375
thread,1,0.030239,0.000239
thread,1,0.030285,0.000285
thread,1,0.030302,0.000302
thread,1,0.030214,0.000214
thread,1,0.030248,0.000248
thread,1,0.030321,0.000321
thread,1,0.030543,0.000543
thread,1,0.030429,0.000429
thread,1,0.030671,0.000671
thread,1,0.030315,0.000315
thread,1,0.030221,0.000221
thread,1,0.030409,0.000409
thread,1,0.030596,0.000596
thread,1,0.030345,0.000345
thread,1,0.030437,0.000437
thread,1,0.030261,0.000261
thread,1,0.030588,0.000588
thread,1,0.030489,0.000489
thread,1,0.030350,0.000350
thread,1,0.030665,0.000665
thread,1,0.030439,0.000439
thread,1,0.030355,0.000355
thread,1,0.030478,0.000478
thread,1,0.030536,0.000536
thread,1,0.030287,0.000287
thread,1,0.030325,0.000325
thread,1,0.030322,0.000322
thread,1,0.030300,0.000300
thread,1,0.030327,0.000327
thread,1,0.030376,0.000376
thread,1,0.030398,0.000398
thread,1,0.030249,0.000249
thread,1,0.030496,0.000496
thread,1,0.030502,0.000502
thread,1,0.030254,0.000254
thread,1,0.030502,0.000502
thread,1,0.030343,0.000343
thread,1,0.030238,0.000238
thread,1,0.030297,0.000297
thread,1,0.030431,0.000431
thread,1,0.030270,0.000270
thread,1,0.030470,0.000470
thread,1,0.030219,0.000219
thread,1,0.030566,0.000566
thread,1,0.030489,0.000489
thread,1,0.030544,0.000544
thread,1,0.030301,0.000301
thread,1,0.030502,0.000502
thread,1,0.030313,0.000313
thread,1,0.030410,0.000410
thread,1,0.030272,0.000272
thread,1,0.030186,0.000186
thread,1,0.030268,0.000268
thread,1,0.030327,0.000327
thread,1,0.030389,0.000389
thread,1,0.030499,0.000499
thread,1,0.030330,0.000330
thread,1,0.030499,0.000499
thread,1,0.030306,0.000306
thread,1,0.030341,0.000341
thread,1,0.030582,0.000582
thread,1,0.030571,0.000571
thread,1,0.030653,0.000653
thread,1,0.030455,0.000455
thread,1,0.030498,0.000498
thread,1,0.030489,0.000489
thread,1,0.030279,0.000279
thread,1,0.030571,0.000571
thread,1,0.030483,0.000483
thread,1,0.030412,0.000412
thread,1,0.030304,0.000304
thread,1,0.030372,0.000372
thread,1,0.030335,0.000335
thread,1,0.030519,0.000519
thread,1,0.030493,0.000493
thread,1,0.030318,0.000318
thread,1,0.030483,0.000483
thread,1,0.030405,0.000405
thread,1,0.030494,0.000494
thread,1,0.030368,0.000368
thread,1,0.030341,0.000341
thread,1,0.030379,0.000379
thread,1,0.030550,0.000550
thread,1,0.030485,0.000485
thread,1,0.030457,0.000457
thread,1,0.030549,0.000549
thread,1,0.030536,0.000536
thread,1,0.030193,0.000193
thread,1,0.030211,0.000211
thread,1,0.030321,0.000321
thread,1,0.030465,0.000465
thread,1,0.030421,0.000421
thread,1,0.030535,0.000535
thread,1,0.030401,0.000401
thread,1,0.030173,0.000173
thread,1,0.030509,0.000509
thread,1,0.030399,0.000399
thread,1,0.030349,0.000349
thread,1,0.030342,0.000342
thread,1,0.030206,0.000206
thread,1,0.030167,0.000167
thread,1,0.030448,0.000448
thread,1,0.030494,0.000494
thread,1,0.030360,0.000360
thread,1,0.030366,0.000366
thread,1,0.030607,0.000607
thread,1,0.030330,0.000330
thread,1,0.030468,0.000468
thread,1,0.030345,0.000345
thread,1,0.030607,0.000607
thread,1,0.030366,0.000366
thread,2,0.050478,0.000478
thread,2,0.050390,0.000390
thread,2,0.050254,0.000254
thread,2,0.050341,0.000341
thread,2,0.050311,0.000311
thread,2,0.050200,0.000200
thread,2,0.050317,0.000317
thread,2,0.050343,0.000343
thread,2,0.050231,0.000231
thread,2,0.050314,0.000314
thread,2,0.050269,0.000269
thread,2,0.050397,0.000397
thread,2,0.050340,0.000340
thread,2,0.050291,0.000291
thread,2,0.050423,0.000423
thread,2,0.050266,0.000266
thread,2,0.050265,0.000265
thread,2,0.050564,0.000564
thread,2,0.050426,0.000426
thread,2,0.050341,0.000341
thread,2,0.050338,0.000338
thread,2,0.050316,0.000316
thread,2,0.050317,0.000317
thread,2,0.050485,0.000485
thread,2,0.050322,0.000322
thread,2,0.050328,0.000328
thread,2,0.050312,0.000312
thread,2,0.050312,0.000312
thread,2,0.050378,0.000378
thread,2,0.050436,0.000436
thread,2,0.050503,0.000503
thread,2,0.050371,0.000371
thread,2,0.050619,0.000619
thread,2,0.050431,0.000431
thread,2,0.050230,0.000230
thread,2,0.050379,0.000379
thread,2,0.050336,0.000336
thread,2,0.050281,0.000281
thread,2,0.050484,0.000484
thread,2,0.050417,0.000417
thread,2,0.050756,0.000756
thread,2,0.050225,0.000225
thread,2,0.050496,0.000496
thread,2,0.050515,0.000515
thread,2,0.050516,0.000516
thread,2,0.050537,0.000537
thread,2,0.050494,0.000494
thread,2,0.050290,0.000290
thread,2,0.050245,0.000245
thread,2,0.050383,0.000383
thread,2,0.050594,0.000594
thread,2,0.050482,0.000482
thread,2,0.050271,0.000271
thread,2,0.050286,0.000286
thread,2,0.050263,0.000263
thread,2,0.050531,0.000531
thread,2,0.050585,0.000585
thread,2,0.050509,0.000509
thread,2,0.050496,0.000496
thread,2,0.050302,0.000302
thread,2,0.050308,0.000308
thread,2,0.050310,0.000310
thread,2,0.050475,0.000475
thread,2,0.050487,0.000487
thread,2,0.050422,0.000422
thread,2,0.050284,0.000284
thread,2,0.050488,0.000488
thread,2,0.050296,0.000296
thread,2,0.050382,0.000382
thread,2,0.050254,0.000254
thread,2,0.050556,0.000556
thread,2,0.050545,0.000545
thread,2,0.050324,0.000324
thread,2,0.050518,0.000518
thread,2,0.050403,0.000403
thread,2,0.050497,0.000497
thread,2,0.050483,0.000483
thread,2,0.050480,0.000480
thread,2,0.050477,0.000477
thread,2,0.050279,0.000279
thread,2,0.050360,0.000360
thread,2,0.050341,0.000341
thread,2,0.050354,0.000354
thread,2,0.050328,0.000328
thread,2,0.050603,0.000603
thread,2,0.050330,0.000330
thread,2,0.050412,0.000412
thread,2,0.050421,0.000421
thread,2,0.050260,0.000260
thread,2,0.050338,0.000338
thread,2,0.050446,0.000446
thread,2,0.050263,0.000263
thread,2,0.050396,0.000396
thread,2,0.050168,0.000168
thread,2,0.050213,0.000213
thread,2,0.050348,0.000348
thread,2,0.050484,0.000484
thread,2,0.050433,0.000433
thread,2,0.050311,0.000311
thread,2,0.050276,0.000276
thread,2,0.050562,0.000562
thread,2,0.050328,0.000328
thread,2,0.050412,0.000412
thread,2,0.050527,0.000527
thread,2,0.050490,0.000490
thread,2,0.050318,0.000318
thread,2,0.050502,0.000502
thread,2,0.050352,0.000352
thread,2,0.050416,0.000416
thread,2,0.050291,0.000291
thread,2,0.050277,0.000277
thread,2,0.050363,0.000363
thread,2,0.050381,0.000381
thread,2,0.050232,0.000232
thread,2,0.050259,0.000259
thread,2,0.050462,0.000462
thread,2,0.050364,0.000364
thread,2,0.050268,0.000268
thread,2,0.050561,0.000561
thread,2,0.050240,0.000240
thread,2,0.050477,0.000477
thread,2,0.050577,0.000577
thread,2,0.050580,0.000580
thread,2,0.050639,0.000639
thread,2,0.050507,0.000507
thread,2,0.050420,0.000420
thread,2,0.050493,0.000493
thread,2,0.050230,0.000230
thread,2,0.050369,0.000369
thread,2,0.050250,0.000250
thread,2,0.050304,0.000304
thread,2,0.050482,0.000482
thread,2,0.050591,0.000591
thread,2,0.050453,0.000453
thread,2,0.050467,0.000467
thread,2,0.050528,0.000528
thread,2,0.050515,0.000515
thread,2,0.050328,0.000328
thread,2,0.050233,0.000233
thread,2,0.050302,0.000302
thread,2,0.050445,0.000445
thread,2,0.050357,0.000357
thread,2,0.050358,0.000358
thread,2,0.050294,0.000294
thread,2,0.050529,0.000529
thread,2,0.050538,0.000538
thread,2,0.050319,0.000319
thread,2,0.050642,0.000642
thread,2,0.050510,0.000510
thread,2,0.050356,0.000356
thread,2,0.050307,0.000307
thread,2,0.050458,0.000458
thread,2,0.050433,0.000433
thread,2,0.050410,0.000410
thread,2,0.050346,0.000346
thread,2,0.050242,0.000242
thread,2,0.050210,0.000210
thread,2,0.050318,0.000318
thread,2,0.050353,0.000353
thread,2,0.050386,0.000386
thread,2,0.050353,0.000353
thread,2,0.050324,0.000324
thread,2,0.050267,0.000267
thread,2,0.050316,0.000316
thread,2,0.050299,0.000299
thread,2,0.050328,0.000328
thread,2,0.050276,0.000276
thread,2,0.050320,0.000320
thread,2,0.050333,0.000333
thread,2,0.050274,0.000274
thread,2,0.050321,0.000321
thread,2,0.050397,0.000397
thread,2,0.050323,0.000323
thread,2,0.050306,0.000306
thread,2,0.050379,0.000379
thread,2,0.050540,0.000540
thread,2,0.050341,0.000341
thread,2,0.050453,0.000453
thread,2,0.050452,0.000452
thread,2,0.050501,0.000501
thread,2,0.050322,0.000322
thread,2,0.050527,0.000527
thread,2,0.050542,0.000542
thread,2,0.050325,0.000325
thread,2,0.050436,0.000436
thread,2,0.050472,0.000472
thread,2,0.050414,0.000414
thread,2,0.050444,0.000444
thread,2,0.050255,0.000255
thread,2,0.050313,0.000313
thread,2,0.050356,0.000356
thread,2,0.050156,0.000156
thread,2,0.050290,0.000290
thread,2,0.050277,0.000277
thread,2,0.050515,0.000515
thread,2,0.050347,0.000347
thread,2,0.050352,0.000352
thread,2,0.050484,0.000484
