Tempo, Posicao X, Posicao Y, Orientacao
18.000000, 0.579829, 3.693919, 4.900266
18.030000, 0.583502, 3.674260, 4.887700
18.060000, 0.588549, 3.644688, 4.868850
18.090000, 0.593037, 3.615026, 4.850000
18.120000, 0.596966, 3.585284, 4.831151
18.150000, 0.600333, 3.555474, 4.812301
18.180000, 0.603138, 3.525606, 4.793452
18.210000, 0.605379, 3.495690, 4.774602
18.240000, 0.607056, 3.465738, 4.755753
18.270000, 0.608168, 3.435759, 4.736903
18.300000, 0.608715, 3.405764, 4.718054
18.330000, 0.608696, 3.375765, 4.699204
18.360000, 0.608112, 3.345771, 4.680354
18.390000, 0.606963, 3.315793, 4.661505
18.420000, 0.605249, 3.285842, 4.642655
18.450000, 0.603793, 3.265896, 4.630089
18.480000, 0.601139, 3.236014, 4.611239
18.510000, 0.597922, 3.206187, 4.592390
18.540000, 0.594144, 3.176426, 4.573540
18.570000, 0.589805, 3.146742, 4.554691
18.600000, 0.584908, 3.117145, 4.535841
18.630000, 0.579454, 3.087645, 4.516992
18.660000, 0.573444, 3.058254, 4.498142
18.690000, 0.566882, 3.028981, 4.479292
18.720000, 0.559769, 2.999836, 4.460443
18.750000, 0.552108, 2.970832, 4.441593
18.780000, 0.543902, 2.941976, 4.422744
18.810000, 0.535153, 2.913281, 4.403894
18.840000, 0.525865, 2.884755, 4.385045
18.870000, 0.516041, 2.856410, 4.366195
18.900000, 0.505684, 2.828254, 4.347346
18.930000, 0.494799, 2.800299, 4.328496
18.960000, 0.487250, 2.781779, 4.315930
18.990000, 0.475492, 2.754179, 4.297080
19.020000, 0.463216, 2.726807, 4.278231
19.050000, 0.450426, 2.699670, 4.259381
19.080000, 0.437126, 2.672779, 4.240531
19.110000, 0.423323, 2.646144, 4.221682
19.140000, 0.409019, 2.619774, 4.202832
19.170000, 0.394222, 2.593678, 4.183983
19.200000, 0.378935, 2.567865, 4.165133
19.230000, 0.363164, 2.542346, 4.146284
19.260000, 0.346915, 2.517128, 4.127434
19.290000, 0.330193, 2.492221, 4.108585
19.320000, 0.313005, 2.467633, 4.089735
19.350000, 0.295357, 2.443374, 4.070885
19.380000, 0.277255, 2.419451, 4.052036
19.410000, 0.258704, 2.395874, 4.033186
19.440000, 0.239713, 2.372651, 4.014337
19.470000, 0.220288, 2.349790, 3.995487
19.500000, 0.207099, 2.334755, 3.982921
19.530000, 0.186965, 2.312515, 3.964071
19.560000, 0.166416, 2.290659, 3.945222
19.590000, 0.145458, 2.269195, 3.926372
19.620000, 0.124099, 2.248129, 3.907523
19.650000, 0.102347, 2.227469, 3.888673
19.680000, 0.080209, 2.207223, 3.869824
19.710000, 0.057694, 2.187398, 3.850974
19.740000, 0.034809, 2.168000, 3.832124
19.770000, 0.011562, 2.149038, 3.813275
19.800000, -0.012037, 2.130517, 3.794425
19.830000, -0.035982, 2.112444, 3.775576
19.860000, -0.060263, 2.094826, 3.756726
19.890000, -0.084872, 2.077668, 3.737877
19.920000, -0.109800, 2.060978, 3.719027
19.950000, -0.135038, 2.044760, 3.700178
19.980000, -0.160577, 2.029021, 3.681328
