Tempo, Posicao X, Posicao Y, Orientacao
17.370000, 0.380626, 4.261231, 5.279823
17.400000, 0.396591, 4.235832, 5.260974
17.430000, 0.412074, 4.210137, 5.242124
17.460000, 0.427070, 4.184154, 5.223275
17.490000, 0.441573, 4.157893, 5.204425
17.520000, 0.455579, 4.131364, 5.185576
17.550000, 0.469083, 4.104575, 5.166726
17.580000, 0.482079, 4.077537, 5.147877
17.610000, 0.494563, 4.050258, 5.129027
17.640000, 0.506531, 4.022749, 5.110177
17.670000, 0.517978, 3.995020, 5.091328
17.700000, 0.528901, 3.967079, 5.072478
17.730000, 0.539295, 3.938938, 5.053629
17.760000, 0.549157, 3.910605, 5.034779
17.790000, 0.555434, 3.891616, 5.022213
17.820000, 0.564401, 3.862988, 5.003363
17.850000, 0.572826, 3.834196, 4.984514
17.880000, 0.580708, 3.805250, 4.965664
17.910000, 0.588042, 3.776161, 4.946815
17.940000, 0.594827, 3.746939, 4.927965
17.970000, 0.601060, 3.717594, 4.909115
18.000000, 0.606739, 3.688136, 4.890266
18.030000, 0.611862, 3.658577, 4.871416
18.060000, 0.616426, 3.628927, 4.852567
18.090000, 0.620431, 3.599196, 4.833717
